,Unnamed: 0,Username,Location,Date Created,Tweet
622,622,EJValson,PacNW,2013-12-20 04:03:03,You tell an American Citizen to go back to her country (she was born here) and then you put your hands on her. You… https://t.co/dq1MvfnHlp
623,623,Church_of_Cheri,,2012-10-18 06:59:06,This woman did not work there and was immediately banned from all their shops nationwide. #slap #satisfaction… https://t.co/nETluo3l1Y
624,624,LaciLou77,Hell's Kitchen ,2016-02-29 00:10:58,"Did Kyle just ""I wanna speak to your manager"" to a COP?!!! He out Karened a Karen!! #KarenStrikesAgain… https://t.co/yUusxr7mK8"
625,625,ClosetJane,"Brooklyn, Stand UP!",2009-05-15 18:11:35,@kiirowulf @2k20singerboyra See...alot of the covert #racism is gonna start popping up like lil ugly zits during th… https://t.co/poER1FOjTA
626,626,BabbooWI,"Appleton,Wisconsin,MotherEarth",2009-10-09 13:43:41,@DisTrumpia @mamafluffs She needs to rethink the horizontal stripes!  #KarenStrikesAgain
627,627,leKaren3,,2020-06-05 03:00:34,@NYCMayor I need to speak to your manager! #KarenStrikesAgain #DefundNYPD
628,628,nyrahjowad,"Dallas, TX",2020-03-23 01:20:10,"Dear Karen, you don’t run shit but,your mouth.  👂👂👂#KarenStrikesAgain #karensgonewild #Karens https://t.co/1lyn50ybEx"
629,629,AnnEveDingell,"Tucson, Arizona",2008-09-28 22:33:41,"@kingsrush If the young woman who slapped her (in self-defense after she was grabbed) gets in any legal trouble, I… https://t.co/xpooQP67Jy"
630,630,twoaugustgirls,Awesomeville,2013-06-04 14:02:28,"Is it me, or is it only white people who say why is it always about race, not everything has to be about race? Why… https://t.co/fjGxVbsrwc"
631,631,JyotirMercer,,2012-03-02 23:01:38,"Helpful info

#KarenStrikesAgain #BeBetter https://t.co/IPen5TQbqw"
632,632,modeavant,"San Francisco, CA",2009-09-16 20:22:20,"@kingsrush Oh, Karen, Karen, Karen... Don't you realize when FOX pseudo-news anchors do that - they are in their SA… https://t.co/QS5DBLrE8m"
633,633,Toccinetto,,2020-01-07 13:56:35,Violence is not the answer but this feels really good. 🤪 #Karen #KarenStrikesAgain https://t.co/QL1agKM9xi
634,634,VANILLAMARY808,3000 feet,2015-06-05 04:46:57,👇👇👇 u know what this #Karen #KarenStrikesAgain #karensgonewild is going to try and say #blacklivesmatter… https://t.co/aIeZl69Awf
635,635,Mello95546943,,2019-06-29 21:19:54,"#welcometoarizona #Arizona #KarenStrikesAgain 

Phoenix 'Karen' Slapped Inside Gas Station After Racist Rant… https://t.co/JJxPKx6ivh"
636,636,beachydreamer,"Pennsylvania, USA",2013-07-23 02:02:59,"@LuciaRendn4 Let this be a lesson #Karens... watch who tf you put your hands on...🤷🏽‍♀️
#KarenStrikesAgain https://t.co/ge63jgmwu2"
637,637,teniralCist,NorCal,2009-04-05 18:51:33,The pearl-clutching in this town is maddening. #KarenStrikesAgain https://t.co/0PVGvB2hFX
638,638,BeeronB,United States,2019-10-05 20:26:35,"Oh yes!
Watch another ‘Karen’ get schooled!
#KarenStrikesAgain #SheDeservedIt #SmackDown #DontFuckWithAmericans https://t.co/OsPjldr8jA"
639,639,tracilowry29,Texas,2009-06-30 06:46:10,"@kingsrush I love how the #Karens truly believe they have the utmost authority, and they try to order people around… https://t.co/Xrcbzjtr4C"
640,640,tracilowry29,Texas,2009-06-30 06:46:10,"I love how the #Karens truly believe they have the utmost authority, and they try to order people around all like,… https://t.co/8kCPmsUzMU"
641,641,DontButtercup,"Philadelphia, PA",2019-11-21 00:33:23,"#KarenStrikesAgain in Phoenix, AZ. A female store Mgr tells a young POC to ""Go back where you came from"". 

Shortly… https://t.co/35mwRtRfpw"
642,642,deeburna,Harare➡️MO➡️FL ,2009-03-22 13:33:39,"I live 5 mins from this neighborhood. Always run outside, but thankfully I don't run in that direction. Ridiculous!… https://t.co/oiK2BxGZY8"
643,643,crazykarens,,2020-06-06 21:55:18,Karen YELLS r*cists remarks at chinese woman and acts a FOOL! [Update for this karen in my next post] #karen… https://t.co/2joaCS4sMB
644,644,Wally84286560,"Brisbane, Queensland",2019-12-22 20:03:45,#KluKluxKaren #KarenStrikesAgain and #KarenGoneWild have to be the three best #Karen hashtags to date https://t.co/bxPNCxXEZn
645,645,KarenStrikes,,2020-06-04 11:55:33,"New Karen merch dropping soon

#KarenStrikesAgain #KarenGoneWild #karen #Karens #karensgonnakaren https://t.co/X0gh4uAwKu"
646,646,JohnMcCormick,"West Hollywood, CA",2008-10-20 22:46:01,We need more #shanemeyers in our lives. #blm #snowflake #KarenStrikesAgain https://t.co/Q57MxOjbFb
647,647,201821208q,,2020-05-20 15:48:28,"We are watching you, racists. We will make sure you are exposed. #KarenStrikesAgain
#karensgonewild

https://t.co/BpFNE6XIXI"
648,648,greenblood67,"Florida, USA",2014-07-28 17:12:53,@MichaelT_45 @DEPLORABLEREEG1 She's so precious. #KarenStrikesAgain
649,649,alyocat,United States,2011-11-15 18:56:16,@kingsrush You don’t just grab someone and don’t expect them to fight back. You’re privelege has been revoked Karen… https://t.co/UNC00bmLCq
650,650,CMooreHere,"The Bronx, NY",2010-01-13 21:44:45,@nowthisnews #KarenStrikesAgain for real
651,651,lizmckenzie55,"Milwaukee, WI",2009-10-05 19:08:04,"#KarenStrikesAgain in a Milwaukee suburb. 

Woman accused of spitting on teen protester https://t.co/dguHdRXdTd"
652,652,TheBaldDude,USA,2013-09-07 00:26:59,White people need a real fucking wake up call. Some of you racist pieces of shit will soon understand karma. This w… https://t.co/g30OWMN0Ao
653,653,RicardoDonJuan1,"Los Angeles, CA USA",2017-06-26 13:13:51,"#KarenStrikesAgain 
#WhereAreYouFrom
#ThisIsOurLand made for you and me!! https://t.co/fX36JCvEv7"
654,654,theawkwardlucy8,United Kingdom,2017-11-27 07:39:54,When a certain someone would like to speak to the manager #Karen #KarenStrikesAgain #Karens https://t.co/QIsJj7008m
655,655,lopez49erz,"Windermere, FL",2016-09-14 03:35:26,Klu Klux Karen got slapped after laying hands on a Latina #KarenStrikesAgain #KarenGoneWild  https://t.co/oIuwkUc6Bn
656,656,JJimmbarr,"Corpus Christi, TX",2015-04-13 19:51:40,@kingsrush She better check herself. #KarenStrikesAgain
657,657,_FareedB_,TDOT/SAUGACITY 🇨🇦🇨🇦🇬🇾,2010-09-06 02:35:16,#KarenStrikesAgain #karen having a bad 2020 https://t.co/GtwuGZXPev
658,658,SusieBeth72,Los Angeles,2012-09-21 16:20:47,@kingsrush I’ve never enjoyed seeing someone get slapped so much!!! This women must be identified!!!! #Karen #KarenStrikesAgain
659,659,_angrylamb,,2020-06-04 15:10:28,Don’t believe the #hype #Hypocrisy #propaganda #antifa #yallareridiculous #BlackLivesMatterTX #sundayvibes… https://t.co/tZRf8nRArr
660,660,RDCresearcher,Dem. Rep. of Congo via NYC,2013-03-10 07:11:09,"One for the ages y'all...

#KarenStrikesAgain 
#KarenGoneWild 
#KarenGotServed
#Karens https://t.co/d96PJzGXGl"
661,661,BeverlyFram,United States,2019-08-13 23:39:20,Every time a Karen gets slapped an angel gets its wings... #KarenStrikesAgain
662,662,HDizzle12831349,,2019-11-06 04:06:20,@McKaylaRoseJ What’s with these white liberal women ?! #KarenStrikesAgain 🙄🙄🙄
663,663,CJ061383,"Laveen, AZ",2009-03-18 21:31:13,I see you AZ glad she got fire slapped out of her #KarenStrikesAgain https://t.co/8IH3rEB5nV
664,664,RissaHanneken,,2013-03-14 22:20:01,These white woman are on my last nerve. Shut up.  Just because you have an opinion doesn’t mean anyone wants to hea… https://t.co/NuEQj7Nt2X
665,665,AMZKint,,2020-05-01 04:01:19,"Peter is the male Karen. 

#Karen #KarenStrikesAgain"
666,666,BoiseResists,,2009-08-30 05:23:14,"@KarenKFolques @MittRomney Wow, a #Karen being a total #Karen acting as if only her #Karen complaint is the one tha… https://t.co/4OPojAeNiF"
667,667,suzy_c_mcgill,"Kentucky, USA",2014-01-23 22:59:13,"Wait.  She got mad at the camera guy for calling her a bitch, but she said ""I said she is"" so it's OK?  I could wat… https://t.co/YgcgnL3lZN"
668,668,Jaimmariee,"Ohio, USA",2017-02-07 05:08:22,FUCK YOU KAREN 🖕🏼🖕🏼🖕🏼 #racism #KarenStrikesAgain #WhitePrivilege https://t.co/tZtoGIlZkd
669,669,ShortingIsFun,"Scottsdale, AZ",2009-02-25 02:31:42,"@KarenStrikes You deserve your own Blue Checkmark!

#KarenStrikesBack #KarenStrikesAgain #KarenGoneWil #karen… https://t.co/JyILjy2BfZ"
670,670,redtiegrifters,,2013-06-21 20:11:44,@SaraCarterDC @LaraLeaTrump @JoeBiden @JudgeJeanine The Karen's for trump are the biggest apologists there are!… https://t.co/5907x3rBXs
671,671,GoProGirlMiami,"Miami, FL",2014-05-19 14:44:41,Another Karen moment caught on camera will be forever online👏👏👏👏 #RacistInChief #RacismIsAVirus #racismExposed… https://t.co/dYNdUvKsDA
672,672,ACA_Sherpa,"Chicago, IL",2012-08-31 22:41:23,Karen - I honestly thought she was a store manager her Karening game was so hard. Then I saw car keys and -WTF - th… https://t.co/VmV5ewBfl0
673,673,embshaw,"Texas, USA",2010-08-03 03:17:43,Who is this dumbass? #KarenStrikesAgain https://t.co/kBBKzRvGcR
674,674,Futur3Fo3,United States,2011-05-25 20:21:10,@CindyCoops @yashar @CapehartJ Wait for it...”I didn’t know....” #KarenStrikesAgain 🤡 https://t.co/DCmMuD2mZm
675,675,jcqlmanl,,2014-12-29 00:48:37,These Dayum Karen's #KarenStrikesAgain https://t.co/PscY2BBk5z
676,676,GauchoJon,Santa Barbara Ca,2009-04-05 20:00:16,Another racist dumb ass Karen . Come on twitter identify this woman overflowing with booze and white privilege .… https://t.co/ZGzEhUE0wz
677,677,XingonaB,,2019-09-30 15:04:59,"@kingsrush Ku Klux Karen strikes again! Karens better watch it; if they get physical, we're gonna smack down with t… https://t.co/jbCsznfsW6"
678,678,mom4real1,,2019-12-09 17:25:37,@Cynical_Crystal @kiirowulf Love it y’all. Call them all out! #YouAboutToLoseYoJob #KarenStrikesAgain
679,679,NBTZ_,"Boston, MA",2015-08-03 02:28:43,Why is it that they always victimize themselves after harassing people. #KarenStrikesAgain https://t.co/nWc8mApYVs
680,680,iaatg6296,long island ny,2009-07-27 01:20:15,@KalikaLaw #KarenStrikesAgain You really can't think Trump is doing a good job right now with any of this?  He's go… https://t.co/V19S1whZIT
681,681,mom4real1,,2019-12-09 17:25:37,"@mmpadellan What do y’all think our mamas taught us, do nothing unless they put their hands on you, then all bets a… https://t.co/veAGtPKUev"
682,682,CosmicH0bo,,2020-06-03 23:36:31,The slap heard around the world #KarenStrikesAgain https://t.co/ZqLhoKQaDa
683,683,realjshua,"Las Vegas, NV",2012-03-10 11:05:11,"@kimdkeller @ChabelleDJhue @drvox careful, she's an up and coming,  #KarenStrikesAgain"
684,684,crazykarens,,2020-06-06 21:55:18,"Karen, you aren’t fooling anybody 🗣
#karen #karens #karensgonewild #KarenStrikesAgain https://t.co/BMdqMOCi89"
685,685,Ann_dray_uhh,"Texas, USA",2020-04-07 21:22:23,I LOVE how informed and empowered that Latina is. Did you notice her partner is smiling? He knows Karen just picked… https://t.co/AqAmwQqBt5
686,686,OntarioMD2,Canada,2020-04-05 16:02:29,Do the Karen’s of the world know they are Karen’s? #confused #KarenStrikesAgain #Karen #karensgonewild  https://t.co/71L7NrTohG
687,687,sharonwllms48,EU 🇪🇺 🇯🇲🇺🇸🌹,2012-07-28 19:52:20,@bigjock_knew @Jamken22 @DawkinsReturns #KarenStrikesAgain  making me the aggressor. Goodbye 👋🏾
688,688,brownie2089,maybe I'm just a wanderer❤️,2009-06-12 18:08:15,“Slapped after putting her hands on a woman while going on a racist rant” #ifixedit #KarenStrikesAgain https://t.co/MkWYNtDPv0
689,689,JamesSemaj1220,Can't b a remedy 2ur stupidity,2008-11-24 20:28:51,"@Jwheels_74 Yaaaaasssssss
The Fiery Latina SLAPPED the shit out of Platinum Karen lol, while she was at it, she sho… https://t.co/0q0I6fxHcY"
690,690,theee_qween,"San Antonio, Texas",2009-05-24 23:17:13,"This THUG got what she deserved. #KarenStrikesAgain

I have no choice but to Stan Miss Rodriguez. ✊ https://t.co/SLD9zI4JBY"
691,691,issamoe5,Where Yo Nigga is LocAted,2009-02-18 22:57:41,#KarenStrikesAgain ugly bitch https://t.co/xwwdqgqpFN
692,692,La_Archvile,Silent Hill,2011-10-04 23:22:53,"For fucks sake Karen! #KarenStrikesAgain 

Phoenix 'Karen' Slapped Inside Gas Station After Racist Rant https://t.co/GsQoa3l2wn via @TMZ"
693,693,Kathiec14,"El Paso, Texas",2009-04-05 17:09:24,The moral of the story is film everything. #racist #KarenStrikesAgain  https://t.co/CFqwYiHXli
694,694,aztec_GoDd3ss,"BX, NY",2011-03-31 19:12:50,"This is the best thing I’ve seen all day, I’m glad she slapped this racist ass bitch #BlackLivesMattters #racist… https://t.co/TH3p60CtrS"
695,695,mwenyejikazi,,2019-12-14 09:02:25,#KarenStrikesAgain A racist #karen in #Phoenix got smacked up after she put her hands on a woman she was harassing.… https://t.co/2fQGdRAlzk
696,696,kgirlartist66,"Pueblo West, Colorado",2010-12-16 08:49:39,Lol I would’ve slapped her before she put her nasty hands on me! This gal showed a lot more restraint than I would… https://t.co/zYfxRlKO1o
697,697,waivmovement,"Cleveland, OH",2014-02-13 19:20:36,Dale Craig and Karen just lookin out #KarenStrikesAgain https://t.co/5PFCdICOhb
698,698,KarenStrikes,,2020-06-04 11:55:33,"This Karen peaks out of her lair to attack a passing dog walker

#KarenStrikesAgain #KarenGoneWild #karen #Karens… https://t.co/ZRTWmn3IGd"
699,699,PussyNeck_Trump,United States,2019-07-05 07:06:16,"Another day, another Karen...see ya later, new Karen!  

#karensgonewild #KarenStrikesAgain #AmericaOrTrump… https://t.co/3mpbqe34TG"
700,700,johnalff,Philadelphia,2011-12-16 16:34:21,Omg the hands on the hip at about 0:45 is textbook Karen #KarenStrikesAgain https://t.co/DtGFPj7AzR
701,701,PicklemanKoda,"Chicago, IL",2012-11-13 02:28:49,"Another #Karen got what she deserved!  Watch till the end, the best!!  😂😂  #EndRacism #KarenStrikesAgain… https://t.co/p6VJC7C02R"
702,702,ThomasJankow,Midwest,2012-09-13 00:24:06,"@YeshaCallahan Good to see 
That he is THAT upset over
RACISM!!??

no wait..
#KarenStrikesAgain"
703,703,LilBirdCreates,East Coast Snob...Always😜,2016-07-12 18:53:00,"@truthwoman53 @kingsrush Please, #Preach‼️🙌🏼🙌🏼🙌🏼🙌🏼 #KarenStrikesAgain"
704,704,davidtmccarty,"Goshen, NJ",2011-12-06 17:43:36,I’m actually surprised more Karen’s aren’t getting bigger beat downs. That was nothing. White women better wake up.… https://t.co/peB0eS3Vfr
705,705,PSGrewal2,"Brampton, Ontario 🇨🇦",2013-07-08 04:07:00,"@sukhisukhii #whiteprivilege is out of this world in this video. 

#KarenStrikesAgain https://t.co/SWtStOQGmU"
706,706,MaddieDames,"St. Louis, MO",2012-02-14 18:00:09,@kathleenmadigan #KarenStrikesAgain just experienced the #LawOfKarma &amp; now she's facing well-deserved #socialmedia… https://t.co/QdmOIp2W2e
707,707,mimi2sweet2,,2012-02-12 03:40:10,"@TMZ Karen Karen Karen, I guess we will be hearing your I'm sorry I got caught apology in the near future. 
#tmz #Karen #KarenStrikesAgain"
708,708,AnnEveDingell,"Tucson, Arizona",2008-09-28 22:33:41,"@KarynLisignoli @dog_rates White gal w/dog products biz here. You’re waaay out over your skis, #Karen
The whole cat… https://t.co/2aDz5oGqvw"
709,709,queefyis,,2020-05-08 16:37:48,"I swear to god, Karen's are like toddlers. they are annoying and not funny. #KarenStrikesAgain https://t.co/ZK17i4xANn"
710,710,PuppetM55919571,,2020-06-07 12:43:31,This #Karen #puppet makes me want to go clean my guns while listening to the National Anthem. What a complete #turd… https://t.co/GLK1j0BmXk
711,711,NotThatKellyAnn,Somewhere in the middle,2016-09-02 19:57:05,"#KarenStrikesAgain but gets slapped down. She asked for it and she definitely got it. 

If anyone wants to argue th… https://t.co/5zBUo5Mjya"
712,712,DavidMergen,Where I should be,2012-01-01 03:24:26,We can’t get rid of the Karen’s of the world quick enough; good work by the gentleman who videotaped this and remai… https://t.co/WqyVo1BZmr
713,713,emquegeeaye,"ᒪᗩKE ᑕᕼᗩᖇᒪEᔕ, ᒪᗩ 📍",2008-10-25 04:10:45,Keep slapping these #karen until they learn to mind their fucking business &amp; the business that pays them. And I kno… https://t.co/9etOxx3Am6
714,714,Ajones32,"Charlotte, NC",2008-11-18 19:47:44,"We got one Karen arrested, #stephanierapkin booked for assault and in this #COVID19 era it she be attempted murder… https://t.co/WS2SyOrUxB"
715,715,HNSeal2,"Raleigh, NC",2017-02-09 04:05:11,"Imagine your only job is to shut the fuck up, mind your business and enjoy your privilege and you can’t even get th… https://t.co/Km5vEDhucA"
716,716,FifisDream,,2012-04-06 01:22:51,and yet another #KarenStrikesAgain https://t.co/tusaLcp3eo
717,717,briandiggity,"Torrance, CA",2009-07-30 06:37:17,"White people, What the actual fuck? The entitlement is appalling...Thankfully, this woman doesn't speak for the maj… https://t.co/41bZNNXkIC"
718,718,EOTCTV_ENT,,2020-05-22 18:19:29,Gave Karen a lil one piece. Sumn light🤙🏾 #karen #KarenStrikesAgain #KarensForBLM https://t.co/8GFMjzIRCJ
719,719,kathleenmadigan,The Road,2009-07-22 23:46:54,Oh smack. Karen shoulda paid at the pump so her snowflake self didn't get p.i.s.s.e.d.  (what adult has 2 spell out… https://t.co/14Vt6YxU0i
720,720,diva_bronze,,2017-06-13 12:45:27,"Unfortunately, this is what you have to do to racist Karens. #KarenStrikesAgain She got exactly what she deserved! https://t.co/CunRjq8G5H"
721,721,ISASaxonists,,2017-12-29 04:15:07,"A Karen here is bypassing the manager. She's calling in the ARMY.

If you don't know Churchill's ""other side"" read… https://t.co/rbkATDmIir"
722,722,Bibliophile23,"North Carolina, USA",2009-01-18 01:32:44,Very sad. #KarenStrikesAgain https://t.co/cEhyi3YKl6
723,723,sxnieliz,San Diego,2015-03-25 05:26:55,"2020 Karens are WILD
yelling at a Native American “to go back to your country” 🤡🤡
CALL OUT UR LOCAL KAREN TODAY… https://t.co/L5qIxoUgMc"
724,724,Reckless_fia,,2012-02-25 02:28:06,like the #KarenStrikesAgain &amp; #KarenGoneWild KILLSSSS ME . sooo freaking entitled.
725,725,chrisPcrittter,NYC,2009-12-18 19:02:26,"Can 2020 get any crazier? 
Karen: Hold my beer. #webcomics #cartoons #cartoon #Karen #KarenStrikesAgain… https://t.co/jZtYLmAWfv"
726,726,Luvnediting,Never Never Land,2011-07-07 00:07:31,"She got what she deserved.
She started this, she was yelling at everyone who wasnt blond and white, then grabbed th… https://t.co/crylzadjxW"
727,727,Comedydaddy,NYC,2009-01-20 12:10:55,"Just as I have said before, you are going to pick the wrong person of color to play the privilege card and get your… https://t.co/JmcY2smbA4"
728,728,brandonvandor,"Littleton, CO",2009-01-06 03:32:35,"Karen of the day spits on black lives matter protesters.
#KarenStrikesAgain https://t.co/tKhp9SQfSt"
729,729,paolahadto,"Manhattan, NY",2017-08-26 04:45:01,"@SexCounseling @NYCMayor Dawn, you are an awful person and u are part of the problem by bringing his daughter into… https://t.co/5iPlBle39J"
730,730,ResisterThe,EARTH,2017-12-07 09:25:09,"Another Karen at it again!

#KarenStrikesAgain #KarensAreDangerous https://t.co/gabnMMmd7V"
731,731,grindrnotes,,2017-04-12 00:35:35,@notcapnamerica Karen's days in the spotlight are tiring ....is there anything else she does #KarenStrikesAgain
732,732,pair_new,"Atlanta, GA",2019-10-14 17:01:14,More fruits from @realDonaldTrump labor. #KarenStrikesAgain #EnoughIsEnough https://t.co/pB9GTFTWcQ
733,733,Ashley19874,,2020-05-04 07:58:26,"WHY DO THESE WYPIPO FEEL THAT GOD MADE THEM THE ""HALL MONITORS OF PLANET EARTH?"" SICK OF THE BULLSHIT!!… https://t.co/eNfvXCrEzR"
734,734,Wesos67,"Anywhere, USA",2009-10-13 00:39:07,@kiirowulf Arizona used to be Mexican and Native territory until the Gringos came along and claimed it as their own… https://t.co/lzVA39iaww
735,735,lisa2310,"California, USA",2009-05-09 05:15:24,@kingsrush Gawd it’s making me hate humans!  That Karen was out of control! I can’t imagine what my reaction would… https://t.co/T9Xk1tAjzs
736,736,Wesos67,"Anywhere, USA",2009-10-13 00:39:07,Who the hell does this b*tch think she is telling EVERYONE what to do?!? #KarenStrikesAgain #WhiteSupremacy… https://t.co/NgLwjQtlH0
737,737,TripleD_Blair,"Dallas, TX",2009-06-26 08:37:20,This was in Phoenix my God the Entitlement in this video😂😂🤣. Wtf?!?! #Karen them ass be dead ass serious too. Only… https://t.co/4UMBFc9o34
738,738,YesSheCanDoIt,Southeast USA,2016-11-18 15:19:12,"This is the kind of racist behavior Trump brought out from under its nasty rock.

WTF do you think you are, Karen??… https://t.co/PLvU1UD4X0"
739,739,KarenStrikes,,2020-06-04 11:55:33,"Best sign yet 

#KarenStrikesAgain #KarenGoneWild #karen #Karens #karensgonnakaren #BLM #BlackLivesMatter https://t.co/07ODqpAd8B"
740,740,Frost8Woods,The Interwebs,2016-01-13 02:24:46,I’m glad she got slapped. Try not to stare at the stripes. Put the slap on Slo-Mo loop to make your day 👍🏻… https://t.co/t9b1BE8jVi
741,741,Frost8Woods,The Interwebs,2016-01-13 02:24:46,@BerryRosse @Jwheels_74 Yep. No guilt in agreeing 💯. Fuck these Karens. #KarenStrikesAgain
742,742,Frost8Woods,The Interwebs,2016-01-13 02:24:46,"@ceceyy @Jwheels_74 The same reason she thought she looked good in those horizontal stripes, honey. #KarenStrikesAgain"
743,743,Kane007,"Hawaii, USA",2009-01-19 13:17:27,"Dear Karen, 
1) What did you THINK was going to happen when you grabbed her? 
2) What makes you think you have the… https://t.co/CJNG92K6C9"
744,744,Frost8Woods,The Interwebs,2016-01-13 02:24:46,"@Jwheels_74 Oh, honey, the horizontal STRIPES! The Horror!! #KarenStrikesAgain"
745,745,badwolf303,Behind Enemy lines,2012-11-08 06:15:03,@IvankaTrump Takes a lot of blind entitlement for a #Trump to post #Dday memes.  Your grandfather was supposed to b… https://t.co/vQkivaLLCa
746,746,Pauretajt,United States,2009-03-05 08:20:53,Alrighty👇🏽#KarenStrikesAgain https://t.co/zic8evsmqp
747,747,AntiFlav,AntiHero of the world.,2011-02-04 20:32:52,"@sammymonk1 Of course her name is ""Karen"" #Karen #KarenStrikesAgain #KarenGoneWild"
748,748,Xpressionable,,2012-03-21 12:58:16,"Well #Becky &amp; #KarenStrikesAgain ..she just got slapped 😂😂🤣 while trying to harass a #NativeAmerican Woman, telling… https://t.co/1339EMBcjp"
749,749,RunFromariza,Foot fresh outta a fools ass,2015-05-02 21:24:37,That shit was a soap opera slap. Good times. #KarenStrikesAgain https://t.co/Xz9abWqOih
750,750,Suzy_SH,Texas,2009-05-21 16:41:15,@ThePerezHilton Karen is standing up for “the blacks”. #KarensForBLM #KarenStrikesAgain #psycho #racist
751,751,Athlebrities,"San Diego, CA",2009-12-15 21:52:23,Beautiful!!!!! #Slap that racism right off Karens face. #KarenStrikesAgain https://t.co/kXV3p7Ey5S
752,752,kevinyandg,,2009-04-16 05:57:29,"Once you touch someone, don’t expect for them not to touch YOU back. #KarenStrikesAgain https://t.co/cxA6usRY7l"
753,753,newtodagame,Anywhere USA,2010-02-25 18:14:37,Look at Karen! We ain’t playing with y’all #RacismInAmerica #RacismIsAVirus #KarenStrikesAgain https://t.co/hiqG5WLUga
754,754,Sharksgrl408,"San Jose, CA",2011-08-08 03:21:07,Karen FINALLY got slapped😂👏🏼👏🏼👏🏼 #KarenStrikesAgain #Racist https://t.co/hvQDn0xwGY
755,755,nicekittieBKN,NYC ,2013-06-06 22:54:40,She really thinks she makes the rules and everyone else must do what she says. Then she wants to touch people witho… https://t.co/6OlmZVDEyM
756,756,DameProgressive,,2018-11-19 00:10:03,"@yashar @jeffjarvis She has the freedom to stay home and not read the sign.
#KarenStrikesAgain"
757,757,halfcupofcoffee,,2010-10-23 20:53:26,"@Jwheels_74 First of all why was Karen wearing a dress too small for her size &amp; too youthful for her age, &amp; lastly… https://t.co/IeOBdeeArz"
758,758,VkXenos,,2016-05-18 09:51:53,"@NBCPhiladelphia OMG, take if off, Karen's gonna hate it! #KarenStrikesAgain"
759,759,fugly_muchacho,"London, England",2019-12-01 21:13:33,Fucking Karen strikes again !! Is there a Karen factory somewhere in the US??? Where are they coming from ??… https://t.co/fefBSvEXpD
760,760,ONeNaMillion22,In My Heart,2011-04-03 23:44:21,I’m pretty sure I’ve had several #KarenStrikesAgain as bosses and co-workers
761,761,MichelLatour13,North Carolina,2020-02-23 21:46:52,#Karen got off easy after all that. #KarenStrikesAgain https://t.co/nknjEOQld2
762,762,anniesongs3,"Marietta, GA",2017-11-12 23:26:04,@semperdiced Why are foxifieds so angry? Because #FoxIsntNews and is inciting the already borderline psychos. One t… https://t.co/obmJ46x4pF
763,763,mr_ottermatic,"Portland, Oregon",2019-12-03 16:53:08,"I don't know about you guys, but I'm okay with Men punching out ""Karens"" in the face. Normally I am against violenc… https://t.co/mc7QI443dp"
764,764,MHDavisNewYork,Upstate New York ,2015-07-19 21:07:34,I’m so tired of these racist ignorant #Karens #KarenStrikesAgain Do your thing Twitter #RacismInAmerica https://t.co/plwRQKuqdj
765,765,RadicalLeftyDem,"Ohio, Outer Space",2019-04-28 12:27:58,@Infantry0300 Lmfao #KarenStrikesAgain and deserves what she got 🤭🤭🤭🤭🤭
766,766,RadicalLeftyDem,"Ohio, Outer Space",2019-04-28 12:27:58,"@semperdiced Karen deserves what she got!
#KarenStrikesAgain"
767,767,LaciLou77,Hell's Kitchen ,2016-02-29 00:10:58,"I've had it with all these elitist, white power, racist fucking Karens. 
#KarenStrikesAgain #GFY https://t.co/qssT9LbIas"
768,768,TayTaySF,"Ohlone Land, CA",2010-04-11 17:50:54,"@LolOverruled San Francisco. E.g., Yesterday, two dark skinned Indian South African women told me a white woman was… https://t.co/JpJZUtNFYa"
769,769,haaboli,"Menlo Park, CA",2019-05-23 15:15:43,A Karen is what America needs right now. #KarenStrikesAgain https://t.co/NMDGClbr2u
770,770,IndictPOTUS45,"#RemoveTrump, USA",2010-06-19 20:46:52,"Weekend #KarenStrikesAgain

Look at what's going on around the world and this bitch STILL has the caucasity.… https://t.co/91QP1lIq20"
771,771,notinyourdreams,"Redneck, Georgia, USA",2012-05-17 22:32:30,@Jwheels_74 Was that Meagan McCain? #KarenStrikesAgain #Karen  #karensgonewild
772,772,VoxRogamus,Land of the Free; Home of the Brave,2015-08-07 02:08:08,#KarenStrikesAgain got B.I.T.C.H slapped good https://t.co/ofN0DV7eRm
773,773,SpeakUpChangeUp,,2020-05-17 16:20:31,#karen #KarenStrikesAgain #shellgasstation #ALLLIVESMATER #BlackLivesMatter #racism #discrimination… https://t.co/p7r8f1FLaA
774,774,vicky_yanelly,"Los Angeles, California ",2011-11-03 11:59:51,Love to see it 😂 #KarenStrikesAgain https://t.co/u39JxMXiVv
775,775,ComradeCalifor1,"California, USA",2018-08-31 16:24:56,"🤦🏼‍♀️
Fucking, #KarenStrikesAgain. https://t.co/38AokZA5Ru"
776,776,HummingbirdTN77,"Nashville, TN",2018-12-27 23:46:07,Karen got that face tore up! #karensgonewild #KarenStrikesAgain #RacismIsAVirus https://t.co/9Q0gxLAzcl
777,777,gregorypjenkins,"New York, NY",2009-05-07 15:42:17,#wearamaskny #wearamaskkaren #KarenStrikesAgain what is the law regarding what you can do to someone who threatens… https://t.co/C5jpgwspSk
778,778,Beutifulgame,No Planet B,2012-10-28 12:58:15,@rpdandy This is a rotten to the core racist that stick with Trump for hate and Racism.  #KarenStrikesAgain
